Competition UID,Year,Location,Competition,Class,Overall Rank,Athlete Name,Nation,OQS Points
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,62,Joris Otten,NED,20
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,63,James Kettle,GBR,20
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,64,Brodie Crawford,AUS,20
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,20,Kaylen Bassett,AUS,620
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,66,Alex Baldoni,CAN,20
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,67,Weijian Zou,CHN,20
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,68,Vadym Musevych,UKR,20
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,69,Michal Wiercioch,POL,20
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,70,Chin Han Liu,TPE,20
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,71,Isaac Zimmerman,CAN,20
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,72,Xin Zhu,CHN,20
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,4,Luka Bozic,SLO,940
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,74,Tristan Carter,AUS,20
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,75,Oliver Puchner,NZL,20
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,11,Marko Mirgorodsky,SVK,800
2023 Paris World Cup 5,2023,Paris,World Cup 5,C1M,15,Vaclav Chaloupka,CZE,720
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,-,Fredrik Wahlen,SWE,-
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,-,Andy Barat,COM,-
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,-,Sam Oud,NED,-
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,-,Jianfeng Jiang,CHN,-
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,-,Dirk Hermans,NED,-
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,-,Nour Ait Kaddour,MAR,-
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,-,Trevor Boyd,CAN,-
2023 Paris World Cup 5,2023,Paris,World Cup 5,K1M,-,Salim Ahmad Jemai,TUN,-
2023 London World Championships,2023,London,World Championships,K1M,17,Jakub Krejci,CZE,680
2023 London World Championships,2023,London,World Championships,K1M,2,Jiri Prskavec,CZE,980
2023 London World Championships,2023,London,World Championships,K1M,27,Mathieu Desnos,BRA,480
2023 London World Championships,2023,London,World Championships,K1M,37,Stefan Hengst,GER,280
2023 London World Championships,2023,London,World Championships,K1M,5,Timothy Anderson,AUS,920
2023 London World Championships,2023,London,World Championships,K1M,28,Dariusz Popiela,POL,460
2023 London World Championships,2023,London,World Championships,K1M,6,Giovanni De Gennaro,ITA,900
2023 London World Championships,2023,London,World Championships,K1M,19,Jakub Grigar,SVK,640
2023 London World Championships,2023,London,World Championships,K1M,26,Christopher Bowers,GBR,500
2023 London World Championships,2023,London,World Championships,K1M,3,Mathis Soudi,MAR,960
2023 London World Championships,2023,London,World Championships,K1M,10,Peter Kauzer,SLO,820
2023 London World Championships,2023,London,World Championships,K1M,4,Martin Dougoud,SUI,940
2023 London World Championships,2023,London,World Championships,K1M,15,Yuuki Tanaka,JPN,720
2023 London World Championships,2023,London,World Championships,K1M,24,Vit Prindis,CZE,540
2023 London World Championships,2023,London,World Championships,K1M,14,Titouan Castryck,FRA,740
2023 London World Championships,2023,London,World Championships,K1M,32,Mario Leitner,AUT,380
2023 London World Championships,2023,London,World Championships,K1M,21,David Llorente,ESP,600
2023 London World Championships,2023,London,World Championships,K1M,13,Finn Butcher,NZL,760
2023 London World Championships,2023,London,World Championships,K1M,34,Ziga Lin Hocevar,SLO,340
2023 London World Championships,2023,London,World Championships,K1M,31,Michal Pasiut,POL,400
2023 London World Championships,2023,London,World Championships,K1M,35,Trevor Boyd,CAN,320
2023 London World Championships,2023,London,World Championships,K1M,12,Isak Ohrstrom,SWE,780
2023 London World Championships,2023,London,World Championships,K1M,1,Joseph Clarke,GBR,1000
2023 London World Championships,2023,London,World Championships,K1M,20,Boris Neveu,FRA,620
2023 London World Championships,2023,London,World Championships,K1M,11,Xin Quan,CHN,800
2023 London World Championships,2023,London,World Championships,K1M,36,Callum Gilbert,NZL,300
2023 London World Championships,2023,London,World Championships,K1M,41,Erik Holmer,SWE,200
2023 London World Championships,2023,London,World Championships,K1M,29,Hannes Aigner,GER,440
2023 London World Championships,2023,London,World Championships,K1M,30,Martin Halcin,SVK,420
2023 London World Championships,2023,London,World Championships,K1M,16,Noel Hendrick,IRL,700
2023 London World Championships,2023,London,World Championships,K1M,95,Roko Bengeri,CRO,20
2023 London World Championships,2023,London,World Championships,K1M,23,Lucien Delfour,AUS,560
2023 London World Championships,2023,London,World Championships,K1M,69,Lorand Gjoshi,KOS,20
2023 London World Championships,2023,London,World Championships,K1M,8,Pau Echaniz,ESP,860
2023 London World Championships,2023,London,World Championships,K1M,56,Fredrik Wahlen,SWE,20
2023 London World Championships,2023,London,World Championships,K1M,67,Andraz Echeverria Olguin,CHI,20
2023 London World Championships,2023,London,World Championships,K1M,33,Kazuya Adachi,JPN,360
2023 London World Championships,2023,London,World Championships,K1M,40,Benjamin Pope,AUS,220
2023 London World Championships,2023,London,World Championships,K1M,101,Lucas Jacob,POR,20
2023 London World Championships,2023,London,World Championships,K1M,18,Adam Gonsenica,SVK,660
2023 London World Championships,2023,London,World Championships,K1M,66,Alex Baldoni,CAN,20
2023 London World Championships,2023,London,World Championships,K1M,68,Djanibek Temirgaliev,UZB,20
2023 London World Championships,2023,London,World Championships,K1M,62,Samuel Curtis,IRL,20
2023 London World Championships,2023,London,World Championships,K1M,71,Ritvars Celmins,LAT,20
2023 London World Championships,2023,London,World Championships,K1M,96,Kaelin Friedenson,USA,20
2023 London World Championships,2023,London,World Championships,K1M,104,Moritz Kremslehner,AUT,20
2023 London World Championships,2023,London,World Championships,K1M,-,Joao Cunha,POR,-
2023 London World Championships,2023,London,World Championships,K1M,77,Frederico Alvarenga,POR,20
2023 London World Championships,2023,London,World Championships,K1M,79,Salim Ahmad Jemai,TUN,20
2023 London World Championships,2023,London,World Championships,K1M,61,Tyler Westfall,USA,20
2023 London World Championships,2023,London,World Championships,K1M,105,Guilherme Mapelli,BRA,20
2023 London World Championships,2023,London,World Championships,K1M,73,Thibaud Lacour,ROU,20
2023 London World Championships,2023,London,World Championships,K1M,98,Marcello Beda,ITA,20
2023 London World Championships,2023,London,World Championships,K1M,74,Manuel Tripano,ARG,20
2023 London World Championships,2023,London,World Championships,K1M,93,Gelindo Chiarello,SUI,20
2023 London World Championships,2023,London,World Championships,K1M,102,Sam Oud,NED,20
2023 London World Championships,2023,London,World Championships,K1M,103,Liman Huang,CHN,20
2023 London World Championships,2023,London,World Championships,K1M,82,Alistair Mccreery,IRL,20
2023 London World Championships,2023,London,World Championships,K1M,100,Ren Korpes,CRO,20
2023 London World Championships,2023,London,World Championships,K1M,76,Serhii Sovko,UKR,20
2023 London World Championships,2023,London,World Championships,K1M,65,Imangali Mambetov,KAZ,20
2023 London World Championships,2023,London,World Championships,K1M,57,Lucas Rossi,ARG,20
2023 London World Championships,2023,London,World Championships,K1M,78,Vilius Rasimavicius,LTU,20
2023 London World Championships,2023,London,World Championships,K1M,81,Martins Plaudis,LAT,20
2023 London World Championships,2023,London,World Championships,K1M,75,Alexis Perez,VEN,20
2023 London World Championships,2023,London,World Championships,K1M,83,Antonio Reinoso,MEX,20
2023 London World Championships,2023,London,World Championships,K1M,97,Mael Rivard,CAN,20
2023 London World Championships,2023,London,World Championships,K1M,80,Andy Barat,COM,20
2023 London World Championships,2023,London,World Championships,K1M,-,Donovan Wewege,RSA,-
2023 London World Championships,2023,London,World Championships,K1M,-,Edgars Gravitis,LAT,-
2023 London World Championships,2023,London,World Championships,K1M,89,Marcos Gallegos,CHI,20
2023 London World Championships,2023,London,World Championships,K1M,87,Mantas Atmanavicius,LTU,20
2023 London World Championships,2023,London,World Championships,K1M,85,Jun Yi Ong,SGP,20
2023 London World Championships,2023,London,World Championships,K1M,86,Vejas Pranskunas,LTU,20
2023 London World Championships,2023,London,World Championships,K1M,38,Dimitri Marx,SUI,260
2023 London World Championships,2023,London,World Championships,K1M,25,Pedro Goncalves,BRA,520
2023 London World Championships,2023,London,World Championships,K1M,39,Xabier Ferrazzi,ITA,240
2023 London World Championships,2023,London,World Championships,K1M,9,Jonny Dickson,GBR,840
2023 London World Championships,2023,London,World Championships,K1M,7,Mateusz Polaczyk,POL,880
2023 London World Championships,2023,London,World Championships,K1M,90,Hung Yuan Tang,TPE,20
2023 London World Championships,2023,London,World Championships,K1M,72,Yusuke Muto,JPN,20
2023 London World Championships,2023,London,World Championships,K1M,52,Noah Hegge,GER,20
2023 London World Championships,2023,London,World Championships,K1M,55,Benjamin Renia,FRA,20
2023 London World Championships,2023,London,World Championships,K1M,22,Martin Srabotnik,SLO,580
2023 London World Championships,2023,London,World Championships,K1M,54,Miquel Trave,ESP,20
2023 London World Championships,2023,London,World Championships,K1M,63,Matias Contreras,ARG,20
2023 London World Championships,2023,London,World Championships,K1M,53,Felix Oschmautz,AUT,20
2023 London World Championships,2023,London,World Championships,K1M,64,Haoran Zhu,CHN,20
2023 London World Championships,2023,London,World Championships,K1M,99,Thomas Ukalovic,CRO,20
2023 London World Championships,2023,London,World Championships,K1M,60,Maxime Aubertin,BEL,20
2023 London World Championships,2023,London,World Championships,K1M,88,Tarik Tugcu,TUR,20
2023 London World Championships,2023,London,World Championships,K1M,-,Scott Humphry,RSA,-
2023 London World Championships,2023,London,World Championships,K1M,58,Gabriel De Coster,BEL,20
2023 London World Championships,2023,London,World Championships,K1M,59,Joshua Joseph,USA,20
2023 London World Championships,2023,London,World Championships,K1M,70,Mustafa Arda Acar,TUR,20
2023 London World Championships,2023,London,World Championships,K1M,84,Yusuf Emir Ertek,TUR,20
2023 London World Championships,2023,London,World Championships,K1M,91,Samuel Muchiri,KEN,20
2023 London World Championships,2023,London,World Championships,K1M,92,Iain Rennie,RSA,20
2023 London World Championships,2023,London,World Championships,K1M,94,Pradhyumna Singh Rathod,IND,20
2023 London World Championships,2023,London,World Championships,K1W,7,Ricarda Funk,GER,880
2023 London World Championships,2023,London,World Championships,K1W,1,Jessica Fox,AUS,1000
2023 London World Championships,2023,London,World Championships,K1W,4,Martina Wegman,NED,940
2023 London World Championships,2023,London,World Championships,K1W,19,Kimberley Woods,GBR,640
2023 London World Championships,2023,London,World Championships,K1W,12,Evy Leibfarth,USA,780
2023 London World Championships,2023,London,World Championships,K1W,24,Elena Lilik,GER,540
2023 London World Championships,2023,London,World Championships,K1W,2,Eliska Mintalova,SVK,980
2023 London World Championships,2023,London,World Championships,K1W,13,Monica Doria Vilarrubla,AND,760
2023 London World Championships,2023,London,World Championships,K1W,11,Marjorie Delassus,FRA,800
2023 London World Championships,2023,London,World Championships,K1W,3,Klaudia Zwolinska,POL,960
2023 London World Championships,2023,London,World Championships,K1W,6,Stefanie Horn,ITA,900
2023 London World Championships,2023,London,World Championships,K1W,14,Emma Vuitton,FRA,740
2023 London World Championships,2023,London,World Championships,K1W,17,Phoebe Spicer,GBR,680
2023 London World Championships,2023,London,World Championships,K1W,29,Camille Prigent,FRA,440
2023 London World Championships,2023,London,World Championships,K1W,25,Omira Estacia Neta,BRA,520
2023 London World Championships,2023,London,World Championships,K1W,15,Maialen Chourraut,ESP,720
2023 London World Championships,2023,London,World Championships,K1W,10,Sona Stanovska,SVK,820
2023 London World Championships,2023,London,World Championships,K1W,26,Ajda Novak,SLO,500
2023 London World Championships,2023,London,World Championships,K1W,21,Corinna Kuhnle,AUT,600
2023 London World Championships,2023,London,World Championships,K1W,17,Lena Teunissen,NED,680
2023 London World Championships,2023,London,World Championships,K1W,5,Ana Satila,BRA,920
2023 London World Championships,2023,London,World Championships,K1W,47,Eva Alina Hocevar,SLO,80
2023 London World Championships,2023,London,World Championships,K1W,9,Luuka Jones,NZL,840
2023 London World Championships,2023,London,World Championships,K1W,50,Natalia Pacierpnik,POL,20
2023 London World Championships,2023,London,World Championships,K1W,41,Eva Tercelj,SLO,200
2023 London World Championships,2023,London,World Championships,K1W,27,Viktoriia Us,UKR,480
2023 London World Championships,2023,London,World Championships,K1W,58,Lu Li,CHN,20
2023 London World Championships,2023,London,World Championships,K1W,30,Kate Eckhardt,AUS,420
2023 London World Championships,2023,London,World Championships,K1W,22,Amalie Hilgertova,CZE,580
2023 London World Championships,2023,London,World Championships,K1W,23,Laia Sorribes,ESP,560
2023 London World Championships,2023,London,World Championships,K1W,8,Mallory Franklin,GBR,860
2023 London World Championships,2023,London,World Championships,K1W,45,Carole Bouzidi,ALG,120
2023 London World Championships,2023,London,World Championships,K1W,16,Alena Marx,SUI,700
2023 London World Championships,2023,London,World Championships,K1W,28,Aki Yazawa,JPN,460
2023 London World Championships,2023,London,World Championships,K1W,56,Lois Betteridge,CAN,20
2023 London World Championships,2023,London,World Championships,K1W,55,Lea Baldoni,CAN,20
2023 London World Championships,2023,London,World Championships,K1W,51,Tong Li,CHN,20
2023 London World Championships,2023,London,World Championships,K1W,74,Olatz Arregui,ESP,20
2023 London World Championships,2023,London,World Championships,K1W,43,Chiara Sabattini,ITA,160
2023 London World Championships,2023,London,World Championships,K1W,59,Hannah Thomas,NZL,20
2023 London World Championships,2023,London,World Championships,K1W,52,Courtney Williams,NZL,20
2023 London World Championships,2023,London,World Championships,K1W,62,Madison Corcoran,IRL,20
2023 London World Championships,2023,London,World Championships,K1W,63,Kurumi Ito,JPN,20
2023 London World Championships,2023,London,World Championships,K1W,20,Antonie Galuskova,CZE,620
2023 London World Championships,2023,London,World Championships,K1W,42,Ria Sribar,USA,180
2023 London World Championships,2023,London,World Championships,K1W,54,Michaela Hassova,SVK,20
2023 London World Championships,2023,London,World Championships,K1W,48,Laura Pellicer Chica,AND,60
2023 London World Championships,2023,London,World Championships,K1W,63,Nerea Castiglione,ARG,20
2023 London World Championships,2023,London,World Championships,K1W,76,Anna Lychko,UKR,20
2023 London World Championships,2023,London,World Championships,K1W,49,Shunfang Wan,CHN,40
2023 London World Championships,2023,London,World Championships,K1W,68,Ting I Wu,TPE,20
2023 London World Championships,2023,London,World Championships,K1W,67,Sofia Reinoso,MEX,20
2023 London World Championships,2023,London,World Championships,K1W,77,Yekaterina Tarantseva,KAZ,20
2023 London World Championships,2023,London,World Championships,K1W,66,Naho Fujii,JPN,20
2023 London World Championships,2023,London,World Championships,K1W,70,Roxana Razeghian,IRI,20
2023 London World Championships,2023,London,World Championships,K1W,71,Florencia Aguirre Gonzalez,CHI,20
2023 London World Championships,2023,London,World Championships,K1W,72,Iris Sommernes,NOR,20
2023 London World Championships,2023,London,World Championships,K1W,81,Sara Timea Seprenyi,HUN,20
2023 London World Championships,2023,London,World Championships,K1W,46,Jasmin Schornberg,GER,100
2023 London World Championships,2023,London,World Championships,K1W,44,Tereza Fiserova,CZE,140
2023 London World Championships,2023,London,World Championships,K1W,61,Dominika Brzeska,POL,20
2023 London World Championships,2023,London,World Championships,K1W,82,Luca Torok,HUN,20
2023 London World Championships,2023,London,World Championships,K1W,53,Katja Bengeri,CRO,20
2023 London World Championships,2023,London,World Championships,K1W,56,Florence Maheu,CAN,20
2023 London World Championships,2023,London,World Championships,K1W,69,Marcella Altman,USA,20
2023 London World Championships,2023,London,World Championships,K1W,80,Veronika Salaseviciute Turbinova,LTU,20
2023 London World Championships,2023,London,World Championships,K1W,65,Jane Nicholas,COK,20
2023 London World Championships,2023,London,World Championships,K1W,73,Blandine Xhemajlji,KOS,20
2023 London World Championships,2023,London,World Championships,K1W,75,Emilie Armani,ECU,20
2023 London World Championships,2023,London,World Championships,K1W,78,Ana Fernandes Castro,PAR,20
2023 London World Championships,2023,London,World Championships,K1W,83,Chantal Bronkhorst,RSA,20
2023 London World Championships,2023,London,World Championships,K1W,60,Viktoriia Dobrotvorska,UKR,20
2023 London World Championships,2023,London,World Championships,K1W,79,Anais Mouhoub,ALG,20
2023 London World Championships,2023,London,World Championships,C1M,25,Miquel Trave,ESP,520
2023 London World Championships,2023,London,World Championships,C1M,24,Raffaello Ivaldi,ITA,540
2023 London World Championships,2023,London,World Championships,C1M,2,Nicolas Gestin,FRA,980
2023 London World Championships,2023,London,World Championships,C1M,5,Adam Burgess,GBR,920
2023 London World Championships,2023,London,World Championships,C1M,13,Jules Bernardet,FRA,760
2023 London World Championships,2023,London,World Championships,C1M,16,Robert Hendrick,IRL,700
2023 London World Championships,2023,London,World Championships,C1M,1,Benjamin Savsek,SLO,1000
2023 London World Championships,2023,London,World Championships,C1M,14,Marko Mirgorodsky,SVK,740
2023 London World Championships,2023,London,World Championships,C1M,12,Alexander Slafkovsky,SVK,780
2023 London World Championships,2023,London,World Championships,C1M,11,Ryan Westley,GBR,800
2023 London World Championships,2023,London,World Championships,C1M,27,Zachary Lokken,USA,480
2023 London World Championships,2023,London,World Championships,C1M,30,Liam Jegou,IRL,420
2023 London World Championships,2023,London,World Championships,C1M,15,Franz Anton,GER,720
2023 London World Championships,2023,London,World Championships,C1M,9,Grzegorz Hedwig,POL,840
2023 London World Championships,2023,London,World Championships,C1M,7,Matej Benus,SVK,880
2023 London World Championships,2023,London,World Championships,C1M,8,Sideris Tasiadis,GER,860
2023 London World Championships,2023,London,World Championships,C1M,10,Luka Bozic,SLO,820
2023 London World Championships,2023,London,World Championships,C1M,20,Luis Fernandez,ESP,620
2023 London World Championships,2023,London,World Championships,C1M,28,Ziga Lin Hocevar,SLO,460
2023 London World Championships,2023,London,World Championships,C1M,20,Thomas Koechlin,SUI,620
2023 London World Championships,2023,London,World Championships,C1M,26,Peng Zhang,CHN,500
2023 London World Championships,2023,London,World Championships,C1M,23,Takuya Haneda,JPN,560
2023 London World Championships,2023,London,World Championships,C1M,6,Vaclav Chaloupka,CZE,900
2023 London World Championships,2023,London,World Championships,C1M,4,Lukas Rohan,CZE,940
2023 London World Championships,2023,London,World Championships,C1M,80,Lucas Roisin,FRA,20
2023 London World Championships,2023,London,World Championships,C1M,19,Casey Eichfeld,USA,640
2023 London World Championships,2023,London,World Championships,C1M,3,Paolo Ceccon,ITA,960
2023 London World Championships,2023,London,World Championships,C1M,41,Jiri Prskavec,CZE,200
2023 London World Championships,2023,London,World Championships,C1M,48,Tristan Carter,AUS,60
2023 London World Championships,2023,London,World Championships,C1M,52,Roberto Colazingari,ITA,20
2023 London World Championships,2023,London,World Championships,C1M,22,Kacper Sztuba,POL,580
2023 London World Championships,2023,London,World Championships,C1M,42,Daniel Perez,ESP,180
2023 London World Championships,2023,London,World Championships,C1M,46,Anvar Klevleev,UZB,100
2023 London World Championships,2023,London,World Championships,C1M,43,Kaua Da Silva,BRA,160
2023 London World Championships,2023,London,World Championships,C1M,56,Alexandr Kulikov,KAZ,20
2023 London World Championships,2023,London,World Championships,C1M,47,Shota Sasaki,JPN,80
2023 London World Championships,2023,London,World Championships,C1M,17,Matija Marinic,CRO,680
2023 London World Championships,2023,London,World Championships,C1M,61,Kuanysh Yerengaipov,KAZ,20
2023 London World Championships,2023,London,World Championships,C1M,64,Jean Pierre Bourhis,SEN,20
2023 London World Championships,2023,London,World Championships,C1M,63,Sebastian Rossi,ARG,20
2023 London World Championships,2023,London,World Championships,C1M,18,Timo Trummer,GER,660
2023 London World Championships,2023,London,World Championships,C1M,49,Joris Otten,NED,40
2023 London World Championships,2023,London,World Championships,C1M,60,Abubakir Bukanov,UZB,20
2023 London World Championships,2023,London,World Championships,C1M,57,Zhihao Chen,CHN,20
2023 London World Championships,2023,London,World Championships,C1M,70,Chin Han Liu,TPE,20
2023 London World Championships,2023,London,World Championships,C1M,59,Kaylen Bassett,AUS,20
2023 London World Championships,2023,London,World Championships,C1M,51,Christos Tsakmakis,GRE,20
2023 London World Championships,2023,London,World Championships,C1M,68,Terence Saramandif,MRI,20
2023 London World Championships,2023,London,World Championships,C1M,44,James Kettle,GBR,140
2023 London World Championships,2023,London,World Championships,C1M,66,Soren Loos,NED,20
2023 London World Championships,2023,London,World Championships,C1M,50,Brodie Crawford,AUS,20
2023 London World Championships,2023,London,World Championships,C1M,53,Jose Carvalho,POR,20
2023 London World Championships,2023,London,World Championships,C1M,58,Alex Baldoni,CAN,20
2023 London World Championships,2023,London,World Championships,C1M,73,Shota Saito,JPN,20
2023 London World Championships,2023,London,World Championships,C1M,65,Manuel Tripano,ARG,20
2023 London World Championships,2023,London,World Championships,C1M,76,Nicolas Tripano,ARG,20
2023 London World Championships,2023,London,World Championships,C1M,69,Roko Bengeri,CRO,20
2023 London World Championships,2023,London,World Championships,C1M,75,Yutthakan Chaidet,THA,20
2023 London World Championships,2023,London,World Championships,C1M,72,Daniel Parry,CAN,20
2023 London World Championships,2023,London,World Championships,C1M,71,Leonardo Curcel,PAR,20
2023 London World Championships,2023,London,World Championships,C1M,74,Alibek Temirgaliev,UZB,20
2023 London World Championships,2023,London,World Championships,C1M,78,Muhammet Usta,TUR,20
2023 London World Championships,2023,London,World Championships,C1M,81,Emir Fazil Yazici,TUR,20
2023 London World Championships,2023,London,World Championships,C1M,77,Ioannis Zachos,GRE,20
2023 London World Championships,2023,London,World Championships,C1M,84,Ricardo Fentanes,MEX,20
2023 London World Championships,2023,London,World Championships,C1M,45,Jake Cochrane,IRL,120
2023 London World Championships,2023,London,World Championships,C1M,62,Michal Wiercioch,POL,20
2023 London World Championships,2023,London,World Championships,C1M,55,Yuancong Xie,CHN,20
2023 London World Championships,2023,London,World Championships,C1M,54,Oliver Puchner,NZL,20
2023 London World Championships,2023,London,World Championships,C1M,79,Richard Merjan,LBN,20
2023 London World Championships,2023,London,World Championships,C1M,29,Charles Correa,BRA,440
2023 London World Championships,2023,London,World Championships,C1M,83,Rimantas Pumputis,LTU,20
2023 London World Championships,2023,London,World Championships,C1M,82,Amir Rezanejad Hassanjani,ICF,20
2023 London World Championships,2023,London,World Championships,C1M,67,Nathaniel Francis,USA,20
2023 London World Championships,2023,London,World Championships,C1W,28,Andrea Herzog,GER,460
2023 London World Championships,2023,London,World Championships,C1W,1,Mallory Franklin,GBR,1000
2023 London World Championships,2023,London,World Championships,C1W,5,Ana Satila,BRA,920
2023 London World Championships,2023,London,World Championships,C1W,2,Kimberley Woods,GBR,980
2023 London World Championships,2023,London,World Championships,C1W,13,Viktoriia Us,UKR,760
2023 London World Championships,2023,London,World Championships,C1W,19,Miren Lazkano,ESP,640
2023 London World Championships,2023,London,World Championships,C1W,6,Monica Doria Vilarrubla,AND,900
2023 London World Championships,2023,London,World Championships,C1W,9,Gabriela Satkova,CZE,840
2023 London World Championships,2023,London,World Championships,C1W,11,Klara Olazabal,ESP,800
2023 London World Championships,2023,London,World Championships,C1W,7,Evy Leibfarth,USA,880
2023 London World Championships,2023,London,World Championships,C1W,25,Lena Teunissen,NED,520
2023 London World Championships,2023,London,World Championships,C1W,10,Marjorie Delassus,FRA,820
2023 London World Championships,2023,London,World Championships,C1W,24,Nele Bayn,GER,540
2023 London World Championships,2023,London,World Championships,C1W,29,Angele Hug,FRA,440
2023 London World Championships,2023,London,World Championships,C1W,26,Aleksandra Stach,POL,500
2023 London World Championships,2023,London,World Championships,C1W,12,Marta Bertoncelli,ITA,780
2023 London World Championships,2023,London,World Championships,C1W,30,Tereza Kneblova,CZE,420
2023 London World Championships,2023,London,World Championships,C1W,15,Emanuela Luknarova,SVK,720
2023 London World Championships,2023,London,World Championships,C1W,8,Zuzana Pankova,SVK,860
2023 London World Championships,2023,London,World Championships,C1W,22,Lea Novak,SLO,580
2023 London World Championships,2023,London,World Championships,C1W,21,Elena Borghi,ITA,600
2023 London World Championships,2023,London,World Championships,C1W,23,Klaudia Zwolinska,POL,560
2023 London World Championships,2023,London,World Championships,C1W,41,Eva Alina Hocevar,SLO,200
2023 London World Championships,2023,London,World Championships,C1W,16,Nuria Vilarrubla,ESP,700
2023 London World Championships,2023,London,World Championships,C1W,43,Omira Estacia Neta,BRA,160
2023 London World Championships,2023,London,World Championships,C1W,14,Lucie Prioux,FRA,740
2023 London World Championships,2023,London,World Championships,C1W,27,Juan Huang,CHN,480
2023 London World Championships,2023,London,World Championships,C1W,18,Sona Stanovska,SVK,660
2023 London World Championships,2023,London,World Championships,C1W,46,Viktoriia Dobrotvorska,UKR,100
2023 London World Championships,2023,London,World Championships,C1W,59,Elena Micozzi,ITA,20
2023 London World Championships,2023,London,World Championships,C1W,48,Ellis Miller,GBR,60
2023 London World Championships,2023,London,World Championships,C1W,58,Alena Marx,SUI,20
2023 London World Championships,2023,London,World Championships,C1W,3,Jessica Fox,AUS,960
2023 London World Championships,2023,London,World Championships,C1W,54,Michaela Corcoran,IRL,20
2023 London World Championships,2023,London,World Championships,C1W,20,Alja Kozorog,SLO,620
2023 London World Championships,2023,London,World Championships,C1W,17,Tereza Fiserova,CZE,680
2023 London World Championships,2023,London,World Championships,C1W,49,Laura Pellicer Chica,AND,40
2023 London World Championships,2023,London,World Championships,C1W,47,Jie Yang,CHN,80
2023 London World Championships,2023,London,World Championships,C1W,53,Beatriz Da Motta,BRA,20
2023 London World Championships,2023,London,World Championships,C1W,45,Kate Eckhardt,AUS,120
2023 London World Championships,2023,London,World Championships,C1W,51,Cuishan Yu,CHN,20
2023 London World Championships,2023,London,World Championships,C1W,42,Viktoria Wolffhardt,AUT,180
2023 London World Championships,2023,London,World Championships,C1W,62,Katja Bengeri,CRO,20
2023 London World Championships,2023,London,World Championships,C1W,56,Atcharaporn Duanglawa,THA,20
2023 London World Championships,2023,London,World Championships,C1W,63,Ana Fernandes Castro,PAR,20
2023 London World Championships,2023,London,World Championships,C1W,52,Marcella Altman,USA,20
2023 London World Championships,2023,London,World Championships,C1W,57,Nerea Castiglione,ARG,20
2023 London World Championships,2023,London,World Championships,C1W,4,Elena Lilik,GER,940
2023 London World Championships,2023,London,World Championships,C1W,60,Ren Mishima,JPN,20
2023 London World Championships,2023,London,World Championships,C1W,44,Hannah Thomas,NZL,140
2023 London World Championships,2023,London,World Championships,C1W,61,Lois Betteridge,CAN,20
2023 London World Championships,2023,London,World Championships,C1W,50,Haruka Okazaki,JPN,20
2023 London World Championships,2023,London,World Championships,C1W,55,Anastassiya Ananyeva,KAZ,20
